imgs,labels,azimuth,elevation,theta,distance
collection_train_train_+_fog_OR_foggy_OR_smog_google_0110_0.jpg,train,4.128483741117577e-06,-0.7351553036059035,1.341901310021237,1.980628764013268
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0000_0.jpg,aeroplane,356.63077557046324,14.497285715965658,2.211809166238423,2.140661065249558
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0002_0.jpg,aeroplane,44.36059682901021,-33.04188132817706,3.5955257158608096,6.6807366821514815
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0003_0.jpg,aeroplane,6.808675308510968e-08,-1.3776555868457203,1.0063475630603398,4.963674054644431
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0004_0.jpg,aeroplane,345.40095420067746,-19.53635145243092,1.7507718561253736,9.406190278935076
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0005_0.jpg,aeroplane,346.4966609636417,-15.919477144448024,1.962703637429048,6.888890250655709
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0006_0.jpg,aeroplane,28.626297460893632,-21.12429352705765,0.0922677340457261,4.841698151270333
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0007_0.jpg,aeroplane,176.00059976022487,4.046147783501192,-1.117181511710982,5.70741607523869
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0008_0.jpg,aeroplane,316.3507002850984,-49.4357296338195,0.6162962411581108,3.4427526221583444
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0009_0.jpg,aeroplane,212.50000005602425,-34.54067994257622,27.4550018300226,4.823022758188766
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0012_0.jpg,aeroplane,87.12145558340114,0.7684629036695727,-1.1972303665178778,4.572983762242169
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0014_0.jpg,aeroplane,215.12285923051644,2.6003645265139976,-5.73020648310459,4.123212524380206
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0015_0.jpg,aeroplane,267.5000002108145,-16.662166539589943,8.045388025521373,6.704207180512716
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0016_0.jpg,aeroplane,5.9600203187269614e-08,-12.237054930606318,0.0512028502260879,3.2793776403538315
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0018_0.jpg,aeroplane,248.77318699561087,12.753646167821053,14.752719823500964,8.614107535438535
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0019_0.jpg,aeroplane,355.47963416132893,-14.620342056290417,2.5240364047446504,4.039427631690311
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0021_0.jpg,aeroplane,310.52371753084043,4.697752489341701,3.4916392616199774,9.078202056359126
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0021_1.jpg,aeroplane,98.04935904266434,7.566120146737217,2.8254190064980182,11.532017715435783
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0021_2.jpg,aeroplane,117.9888793096588,4.480301728166342,0.0668074017937374,10.435990281853456
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0022_0.jpg,aeroplane,196.42879741626425,-2.570986884568551,1.721883355842981,3.520611426070831
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0023_0.jpg,aeroplane,1.3375327362187322e-08,13.46834055227538,4.683817781233935,1.6930877342950823
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0024_0.jpg,aeroplane,3.419071857975209e-07,-26.238810793170767,-0.0895349824372434,4.084311132638839
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0025_0.jpg,aeroplane,2.925435107705838,3.900482872360542,-3.787965817497928,2.086733263843468
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0026_0.jpg,aeroplane,340.8405026799383,-19.606754898910097,2.776325381516298,3.707050722019426
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0027_0.jpg,aeroplane,177.93586506541644,-17.814338411891246,1.6462268138801452,2.6328563872251296
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0028_0.jpg,aeroplane,16.618700149362038,-6.359827010750346,-1.4855441276860206,7.684216650076562
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0028_1.jpg,aeroplane,218.4312843551509,-0.6258913508996268,-3.0182495246744585,7.135992870490798
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0029_0.jpg,aeroplane,356.3134064144015,7.272681266486835,-3.278224720521256,3.697751711461064
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0031_0.jpg,aeroplane,0.2576346980480609,-13.251083799310004,0.0482109640638493,1.4751032512802005
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0032_0.jpg,aeroplane,319.96332389340614,1.7657384160559055,2.81284794005218,2.0796160092456324
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0033_0.jpg,aeroplane,0.1180428907992964,0.1827964120851911,12.996874798672136,5.01619425056496
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0034_0.jpg,aeroplane,348.4384447992714,5.006146885939727,8.809801568422097,2.603157469551635
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0035_0.jpg,aeroplane,0.7035908336878763,-0.386664551594941,-5.084155333537931,22.90865235287211
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0038_0.jpg,aeroplane,310.5421946359631,-0.085586990180561,-0.7934400056868587,15.3149160171292
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0039_0.jpg,aeroplane,181.2585423090493,30.929629183470933,1.6504963815026257,8.306579065657271
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0040_0.jpg,aeroplane,333.90842922061404,-36.0039938496144,9.92711860526212,5.020838895919094
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0043_0.jpg,aeroplane,357.354961448083,1.2085570237959302,-0.3409276502739671,6.196551227232783
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0044_0.jpg,aeroplane,165.40191114337262,10.050155002101423,-1.457459742042888,2.389727066017465
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0045_0.jpg,aeroplane,39.40199653601103,-5.833270572200358,-0.2422864296042439,2.1700674361379884
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0047_0.jpg,aeroplane,176.27675585826475,-2.5903469651734388,0.755387456421376,5.105063192927608
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0048_0.jpg,aeroplane,179.76587930916529,-3.146570230053785,-0.1592690047578233,7.676539115269128
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0050_0.jpg,aeroplane,324.29588649265577,-14.23496107747433,-2.7632163031233232,5.06442595344121
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0051_0.jpg,aeroplane,286.3862198668884,-3.748615765120837,-1.2374003042597563,15.05930948486266
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0052_0.jpg,aeroplane,3.055524580803704e-08,-47.499999989311725,-0.4157336198133367,3.4843615191409967
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0055_0.jpg,aeroplane,21.748330688902406,-4.015102742694586,-3.6630575100601,11.3318688776726
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0055_1.jpg,aeroplane,208.5332528034784,-2.324748674518468,-1.598135307428916,7.259790775306989
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0057_0.jpg,aeroplane,168.14142117840885,-1.4348095646171033,0.8345792622368089,4.119343113334735
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0058_0.jpg,aeroplane,320.5864046010827,-1.8467072038595227,-3.288623977855356,1.7076556066145936
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0058_1.jpg,aeroplane,252.5000002753308,7.767173127815844,-0.5258339914560476,7.60615541048692
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0060_0.jpg,aeroplane,168.0086236443083,-4.45293881860996,6.301076010792028,4.242479311061128
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0061_0.jpg,aeroplane,329.3468475196614,0.5666140008130536,0.2846453117927785,2.474284158205571
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0061_1.jpg,aeroplane,253.15205987007943,4.653781585395924,-3.227703856882104,3.192514187673882
