imgs,labels,azimuth
pascal_aeroplane_2008_000033_0.jpg,aeroplane,72.49999985390725
pascal_aeroplane_2008_000037_0.jpg,aeroplane,229.04851432633484
pascal_aeroplane_2008_000151_0.jpg,aeroplane,122.50000017377096
pascal_aeroplane_2008_000756_0.jpg,aeroplane,281.52706669857383
pascal_aeroplane_2008_000756_1.jpg,aeroplane,235.081017995712
pascal_aeroplane_2008_001719_0.jpg,aeroplane,107.21078491004656
pascal_aeroplane_2008_002221_0.jpg,aeroplane,278.7118181505304
pascal_aeroplane_2008_003041_0.jpg,aeroplane,59.563641759262985
pascal_aeroplane_2008_003575_0.jpg,aeroplane,49.23221377863957
pascal_aeroplane_2008_003788_0.jpg,aeroplane,67.50000003682108
pascal_aeroplane_2008_004100_0.jpg,aeroplane,49.67307671033917
pascal_aeroplane_2008_004631_0.jpg,aeroplane,242.50000004483985
pascal_aeroplane_2008_004739_0.jpg,aeroplane,82.56440264393483
pascal_aeroplane_2008_004917_0.jpg,aeroplane,84.64833583170346
pascal_aeroplane_2008_004917_1.jpg,aeroplane,117.49999786014205
pascal_aeroplane_2008_005443_0.jpg,aeroplane,292.50000009847173
pascal_aeroplane_2008_005834_0.jpg,aeroplane,306.86329206859443
pascal_aeroplane_2008_006564_0.jpg,aeroplane,67.50000023354883
pascal_aeroplane_2008_006623_0.jpg,aeroplane,261.02602531829206
pascal_aeroplane_2008_007161_0.jpg,aeroplane,101.808528987673
pascal_aeroplane_2008_007211_0.jpg,aeroplane,265.9060431276369
pascal_aeroplane_2008_007357_0.jpg,aeroplane,61.43914118982565
pascal_aeroplane_2008_008180_0.jpg,aeroplane,51.830425777897645
pascal_aeroplane_2008_008180_1.jpg,aeroplane,46.42316116482385
pascal_aeroplane_2008_008247_0.jpg,aeroplane,79.75493988607619
pascal_aeroplane_2008_008247_1.jpg,aeroplane,47.50000310854098
pascal_aeroplane_2008_008263_0.jpg,aeroplane,59.055180799880354
pascal_aeroplane_2008_008300_0.jpg,aeroplane,84.61181192088404
pascal_aeroplane_2008_008464_0.jpg,aeroplane,233.63933260102004
pascal_aeroplane_2008_008496_0.jpg,aeroplane,97.78952972025894
pascal_aeroplane_2008_008507_0.jpg,aeroplane,118.29149050830104
pascal_aeroplane_2008_008546_0.jpg,aeroplane,114.18134978538576
pascal_aeroplane_2009_000122_0.jpg,aeroplane,253.5760804537721
pascal_aeroplane_2009_000133_0.jpg,aeroplane,66.11450159401974
pascal_aeroplane_2009_000159_0.jpg,aeroplane,86.75845313268489
pascal_aeroplane_2009_000159_1.jpg,aeroplane,77.35044058849327
pascal_aeroplane_2009_000320_0.jpg,aeroplane,282.49999980664484
pascal_aeroplane_2009_000320_1.jpg,aeroplane,282.49999977964967
pascal_aeroplane_2009_000320_2.jpg,aeroplane,282.49999981858355
pascal_aeroplane_2009_000320_3.jpg,aeroplane,282.499999952564
pascal_aeroplane_2009_000320_4.jpg,aeroplane,282.499999727456
pascal_aeroplane_2009_000320_5.jpg,aeroplane,282.49999995906774
pascal_aeroplane_2009_000320_6.jpg,aeroplane,282.4999987271716
pascal_aeroplane_2009_000320_7.jpg,aeroplane,282.4999986624836
pascal_aeroplane_2009_000367_0.jpg,aeroplane,259.9272734585639
pascal_aeroplane_2009_000367_1.jpg,aeroplane,249.22594763519763
pascal_aeroplane_2009_000500_0.jpg,aeroplane,296.4171716423782
pascal_aeroplane_2009_000662_0.jpg,aeroplane,281.5713472945056
pascal_aeroplane_2009_000801_0.jpg,aeroplane,233.10226137852413
pascal_aeroplane_2009_001027_0.jpg,aeroplane,246.2661966995248
pascal_aeroplane_2009_001056_0.jpg,aeroplane,268.6499196791973
pascal_aeroplane_2009_001312_0.jpg,aeroplane,252.5000000002005
pascal_aeroplane_2009_001344_0.jpg,aeroplane,99.5588213701128
pascal_aeroplane_2009_001435_0.jpg,aeroplane,82.49999995901173
pascal_aeroplane_2009_001517_0.jpg,aeroplane,57.50000000659619
pascal_aeroplane_2009_001927_0.jpg,aeroplane,302.4999980173636
pascal_aeroplane_2009_002018_0.jpg,aeroplane,302.49999995242786
pascal_aeroplane_2009_002914_0.jpg,aeroplane,47.50000007908252
pascal_aeroplane_2009_003066_0.jpg,aeroplane,90.03395374754903
pascal_aeroplane_2009_003147_0.jpg,aeroplane,244.4502152512424
pascal_aeroplane_2009_003147_1.jpg,aeroplane,232.94460345191283
pascal_aeroplane_2009_003147_2.jpg,aeroplane,234.16957885032585
pascal_aeroplane_2009_003147_3.jpg,aeroplane,241.99903283301225
pascal_aeroplane_2009_003219_0.jpg,aeroplane,109.8903698129332
pascal_aeroplane_2009_003396_0.jpg,aeroplane,97.49999997782815
pascal_aeroplane_2009_003524_0.jpg,aeroplane,277.3179359738824
pascal_aeroplane_2009_003608_0.jpg,aeroplane,112.1911629851586
pascal_aeroplane_2009_003667_0.jpg,aeroplane,72.49999995201748
pascal_aeroplane_2009_003994_0.jpg,aeroplane,70.6191181112686
pascal_aeroplane_2009_004308_0.jpg,aeroplane,131.10663795483245
pascal_aeroplane_2009_004317_0.jpg,aeroplane,107.99085043836136
pascal_aeroplane_2009_004475_0.jpg,aeroplane,283.9687284554182
pascal_aeroplane_2009_004620_0.jpg,aeroplane,75.74646804190824
pascal_aeroplane_2009_004709_0.jpg,aeroplane,97.76460924411371
pascal_aeroplane_2009_004944_0.jpg,aeroplane,281.5133074709149
pascal_aeroplane_2009_004980_0.jpg,aeroplane,60.044072549069696
pascal_aeroplane_2010_000250_0.jpg,aeroplane,122.73336086701944
pascal_aeroplane_2010_000477_0.jpg,aeroplane,90.72979307435276
pascal_aeroplane_2010_000715_0.jpg,aeroplane,244.3679261081592
pascal_aeroplane_2010_001718_0.jpg,aeroplane,47.50000334942618
pascal_aeroplane_2010_001979_0.jpg,aeroplane,101.27478987439424
pascal_aeroplane_2010_002295_0.jpg,aeroplane,119.79034042073964
pascal_aeroplane_2010_002577_0.jpg,aeroplane,85.90697622750392
pascal_aeroplane_2010_003737_0.jpg,aeroplane,61.19341987444948
pascal_aeroplane_2010_004084_0.jpg,aeroplane,259.0137556360743
pascal_aeroplane_2010_004242_0.jpg,aeroplane,72.50000012990579
pascal_aeroplane_2010_004601_1.jpg,aeroplane,46.28350685431949
pascal_aeroplane_2010_004721_1.jpg,aeroplane,277.86686160210434
pascal_aeroplane_2010_004729_0.jpg,aeroplane,46.610915721987226
pascal_aeroplane_2010_004855_0.jpg,aeroplane,109.10609376437438
pascal_aeroplane_2010_004855_1.jpg,aeroplane,236.6461384187888
pascal_aeroplane_2010_004855_2.jpg,aeroplane,124.92736599064546
