imgs,labels,azimuth,elevation,theta,distance
pascal_aeroplane_2008_000033_0.jpg,aeroplane,296.94375451726984,7.593777713544135,62.343113932765355,9.890386382753505
pascal_aeroplane_2008_000037_0.jpg,aeroplane,52.49357671210194,22.959346651108348,101.85414663401902,10.26713766636679
pascal_aeroplane_2008_000151_0.jpg,aeroplane,220.82097213994848,41.46290545744399,49.57694421314497,99.5531097841704
pascal_aeroplane_2008_000756_0.jpg,aeroplane,280.4854282351425,84.16810378196523,51.034574057148646,22.144104971238285
pascal_aeroplane_2008_000756_1.jpg,aeroplane,218.72942940622488,84.92933268595034,98.7899569789967,24.43385909292686
pascal_aeroplane_2008_001719_0.jpg,aeroplane,119.87754409817867,19.96588016275932,41.452654566521595,84.9512239015818
pascal_aeroplane_2008_002221_0.jpg,aeroplane,32.25188699160402,1.410273032896579,94.52313669345162,41.847743022062126
pascal_aeroplane_2008_003041_0.jpg,aeroplane,139.34115167172328,14.236227194342526,52.81094271273224,2.5636876662084065
pascal_aeroplane_2008_003575_0.jpg,aeroplane,19.346897476673423,28.943805694362478,27.122642113676616,43.449699534799166
pascal_aeroplane_2008_003788_0.jpg,aeroplane,158.8967366051119,63.98500877151632,97.63845223764737,3.355019077374526
pascal_aeroplane_2008_004100_0.jpg,aeroplane,237.9743417807428,42.01629673996955,52.263285880594786,94.7701316381526
pascal_aeroplane_2008_004631_0.jpg,aeroplane,197.69871829376098,86.66356844347159,59.02804693789975,42.99999011540078
pascal_aeroplane_2008_004739_0.jpg,aeroplane,63.357716072702026,82.91328010221609,79.2767035273847,48.58295487718298
pascal_aeroplane_2008_004917_0.jpg,aeroplane,196.87228149514465,2.731396313673718,21.61177884085569,46.69024400753768
pascal_aeroplane_2008_004917_1.jpg,aeroplane,178.1803534883736,15.833501087845258,46.92512122306148,12.945419904269915
pascal_aeroplane_2008_005443_0.jpg,aeroplane,62.14038825254964,61.63432292859488,16.153973562574578,12.6147383544402
pascal_aeroplane_2008_005834_0.jpg,aeroplane,123.69953429584648,3.98613174237452,8.736823632711237,75.82140639333745
pascal_aeroplane_2008_006564_0.jpg,aeroplane,250.2864253561413,83.62206479065429,57.86001769229084,5.106923821290428
pascal_aeroplane_2008_006623_0.jpg,aeroplane,118.25599954865748,2.3724824145828896,39.68041711631976,47.06620131820199
pascal_aeroplane_2008_007161_0.jpg,aeroplane,7.024428183455991,49.282412621293226,30.371311706325756,77.30967445849413
pascal_aeroplane_2008_007211_0.jpg,aeroplane,256.2616291438971,80.94428309942195,12.27649144852534,48.25339002278482
pascal_aeroplane_2008_007357_0.jpg,aeroplane,220.3934968099777,37.990425320069555,14.476728250903802,9.272002317575788
pascal_aeroplane_2008_008180_0.jpg,aeroplane,45.21716002090873,57.01366415886197,33.72320174766268,12.639145784544006
