imgs,labels,azimuth,elevation,theta,distance
collection_aeroplane_aeroplane_+_indoor_google_0022_0.jpg,aeroplane,80.74009010913917,75.80419359222793,86.1541281841448,44.37296943958032
collection_aeroplane_aeroplane_+_indoor_google_0047_0.jpg,aeroplane,5.500533475666317,22.962501804668516,87.54700400610642,44.53642793553646
collection_aeroplane_aeroplane_+_indoor_google_0047_1.jpg,aeroplane,116.85204493812805,88.9060029905669,8.047104871853415,4.7953014841925405
collection_aeroplane_aeroplane_+_indoor_google_0047_2.jpg,aeroplane,169.31350514268064,29.637043539316902,42.14314568989561,31.559282685695102
collection_aeroplane_aeroplane_+_indoor_google_0047_3.jpg,aeroplane,150.16843596931662,66.7725979056868,97.35688335474259,13.044993036740449
collection_aeroplane_aeroplane_+_indoor_google_0182_0.jpg,aeroplane,13.549923269406394,85.79181431387603,56.55396130618162,2.1720041311418536
collection_aeroplane_aeroplane_+_indoor_google_0184_0.jpg,aeroplane,262.70511572647894,15.619599178992635,40.391636272774825,39.18561314958966
collection_aeroplane_aeroplane_+_indoor_google_0186_0.jpg,aeroplane,294.4920144674555,57.68478199199501,123.32340564855103,42.91977746866297
collection_aeroplane_aeroplane_+_indoor_google_0191_0.jpg,aeroplane,84.5632243733683,40.348640768720664,29.972654940266533,35.16762329143302
collection_aeroplane_aeroplane_+_indoor_google_0192_0.jpg,aeroplane,84.5260307401985,85.49116920460158,121.34015822398754,44.22682597124074
collection_aeroplane_aeroplane_+_outspace_google_0000_0.jpg,aeroplane,55.93134258233651,82.44148408378965,105.83238197879113,11.251229947752565
collection_aeroplane_aeroplane_+_outspace_google_0001_0.jpg,aeroplane,67.33513520013484,31.03807480068832,30.71041562641347,32.85055208221404
collection_aeroplane_aeroplane_+_outspace_google_0002_0.jpg,aeroplane,341.3929009817616,71.25635102281898,0.8327337295572499,34.207069799363204
collection_aeroplane_aeroplane_+_outspace_google_0003_0.jpg,aeroplane,27.248967346397865,31.944269758977253,139.4245078625349,11.944615925949952
collection_aeroplane_aeroplane_+_outspace_google_0004_0.jpg,aeroplane,239.45386135337836,44.91784403097527,13.638081199651994,9.840243773190824
collection_aeroplane_aeroplane_+_outspace_google_0004_1.jpg,aeroplane,324.80172735025616,35.55362227283128,45.38997697746645,34.86999775018627
collection_aeroplane_aeroplane_+_outspace_google_0005_0.jpg,aeroplane,287.442472960391,0.9405333344311946,103.10633432282981,24.372546482995862
collection_aeroplane_aeroplane_+_outspace_google_0006_0.jpg,aeroplane,319.74991035535635,10.167339593216491,75.53471939240026,0.2327825844625569
collection_aeroplane_aeroplane_+_outspace_google_0007_0.jpg,aeroplane,316.2206592284603,77.10833667718833,84.63563571921235,13.380769300982884
collection_aeroplane_aeroplane_+_outspace_google_0008_0.jpg,aeroplane,204.89525565240913,25.21125463610219,150.32960703006427,21.560511654308762
collection_aeroplane_aeroplane_+_outspace_google_0009_0.jpg,aeroplane,239.99522117572096,82.35872910427103,137.49645032856083,5.114547278159104
collection_aeroplane_aeroplane_+_outspace_google_0010_0.jpg,aeroplane,142.48918755572222,47.22477435345909,12.917634481312847,40.22090215618931
collection_aeroplane_aeroplane_+_outspace_google_0014_0.jpg,aeroplane,57.898165503514335,84.04763148113311,71.39368683522923,16.306041988937682
