imgs,pred
pascal_aeroplane_2008_000033_0.jpg,train
pascal_aeroplane_2008_000037_0.jpg,train
pascal_aeroplane_2008_000151_0.jpg,train
pascal_aeroplane_2008_000756_0.jpg,train
pascal_aeroplane_2008_000756_1.jpg,train
pascal_aeroplane_2008_001719_0.jpg,train
pascal_aeroplane_2008_002221_0.jpg,train
pascal_aeroplane_2008_003041_0.jpg,train
pascal_aeroplane_2008_003575_0.jpg,train
pascal_aeroplane_2008_003788_0.jpg,train
pascal_aeroplane_2008_004100_0.jpg,train
pascal_aeroplane_2008_004631_0.jpg,train
pascal_aeroplane_2008_004739_0.jpg,train
pascal_aeroplane_2008_004917_0.jpg,train
pascal_aeroplane_2008_004917_1.jpg,train
pascal_aeroplane_2008_005443_0.jpg,train
pascal_aeroplane_2008_005834_0.jpg,train
pascal_aeroplane_2008_006564_0.jpg,train
pascal_aeroplane_2008_006623_0.jpg,train
pascal_aeroplane_2008_007161_0.jpg,train
pascal_aeroplane_2008_007211_0.jpg,train
pascal_aeroplane_2008_007357_0.jpg,train
pascal_aeroplane_2008_008180_0.jpg,train
pascal_aeroplane_2008_008180_1.jpg,train
pascal_aeroplane_2008_008247_0.jpg,train
pascal_aeroplane_2008_008247_1.jpg,train
pascal_aeroplane_2008_008263_0.jpg,train
pascal_aeroplane_2008_008300_0.jpg,train
pascal_aeroplane_2008_008464_0.jpg,train
pascal_aeroplane_2008_008496_0.jpg,train
pascal_aeroplane_2008_008507_0.jpg,train
pascal_aeroplane_2008_008546_0.jpg,train
pascal_aeroplane_2009_000122_0.jpg,train
pascal_aeroplane_2009_000133_0.jpg,train
pascal_aeroplane_2009_000159_0.jpg,train
pascal_aeroplane_2009_000159_1.jpg,train
pascal_aeroplane_2009_000320_0.jpg,train
pascal_aeroplane_2009_000320_1.jpg,train
pascal_aeroplane_2009_000320_2.jpg,train
pascal_aeroplane_2009_000320_3.jpg,train
pascal_aeroplane_2009_000320_4.jpg,train
pascal_aeroplane_2009_000320_5.jpg,train
pascal_aeroplane_2009_000320_6.jpg,train
pascal_aeroplane_2009_000320_7.jpg,train
pascal_aeroplane_2009_000367_0.jpg,train
pascal_aeroplane_2009_000367_1.jpg,train
pascal_aeroplane_2009_000500_0.jpg,train
pascal_aeroplane_2009_000662_0.jpg,train
pascal_aeroplane_2009_000801_0.jpg,train
pascal_aeroplane_2009_001027_0.jpg,train
pascal_aeroplane_2009_001056_0.jpg,train
pascal_aeroplane_2009_001312_0.jpg,train
pascal_aeroplane_2009_001344_0.jpg,train
pascal_aeroplane_2009_001435_0.jpg,train
pascal_aeroplane_2009_001517_0.jpg,train
pascal_aeroplane_2009_001927_0.jpg,train
pascal_aeroplane_2009_002018_0.jpg,train
pascal_aeroplane_2009_002914_0.jpg,train
pascal_aeroplane_2009_003066_0.jpg,train
pascal_aeroplane_2009_003147_0.jpg,train
pascal_aeroplane_2009_003147_1.jpg,train
pascal_aeroplane_2009_003147_2.jpg,train
pascal_aeroplane_2009_003147_3.jpg,train
pascal_aeroplane_2009_003219_0.jpg,train
pascal_aeroplane_2009_003396_0.jpg,train
pascal_aeroplane_2009_003524_0.jpg,train
pascal_aeroplane_2009_003608_0.jpg,train
pascal_aeroplane_2009_003667_0.jpg,train
pascal_aeroplane_2009_003994_0.jpg,train
pascal_aeroplane_2009_004308_0.jpg,train
pascal_aeroplane_2009_004317_0.jpg,train
pascal_aeroplane_2009_004475_0.jpg,train
pascal_aeroplane_2009_004620_0.jpg,train
pascal_aeroplane_2009_004709_0.jpg,train
