imgs,pred
pascal_aeroplane_2008_001719_0.jpg,train
pascal_aeroplane_2008_002698_0.jpg,train
pascal_aeroplane_2008_003041_0.jpg,train
pascal_aeroplane_2008_003196_0.jpg,train
pascal_aeroplane_2008_003575_0.jpg,train
pascal_aeroplane_2008_003688_0.jpg,train
pascal_aeroplane_2008_004165_0.jpg,train
pascal_aeroplane_2008_004239_0.jpg,train
pascal_aeroplane_2008_004739_0.jpg,train
pascal_aeroplane_2008_005036_0.jpg,train
pascal_aeroplane_2008_005250_0.jpg,train
pascal_aeroplane_2008_005310_0.jpg,train
pascal_aeroplane_2008_005362_0.jpg,train
pascal_aeroplane_2008_005719_0.jpg,train
pascal_aeroplane_2008_005834_0.jpg,train
pascal_aeroplane_2008_005905_0.jpg,train
pascal_aeroplane_2008_006265_0.jpg,train
pascal_aeroplane_2008_006353_0.jpg,train
pascal_aeroplane_2008_006401_0.jpg,train
pascal_aeroplane_2008_006540_0.jpg,train
pascal_aeroplane_2008_006564_0.jpg,train
pascal_aeroplane_2008_006637_0.jpg,train
pascal_aeroplane_2008_006832_0.jpg,train
pascal_aeroplane_2008_006832_1.jpg,train
pascal_aeroplane_2008_007145_0.jpg,train
pascal_aeroplane_2008_007161_0.jpg,train
pascal_aeroplane_2008_008150_0.jpg,train
pascal_aeroplane_2008_008150_1.jpg,train
pascal_aeroplane_2008_008180_0.jpg,train
pascal_aeroplane_2008_008180_1.jpg,train
pascal_aeroplane_2008_008247_0.jpg,train
pascal_aeroplane_2008_008247_1.jpg,train
pascal_aeroplane_2008_008411_0.jpg,train
pascal_aeroplane_2008_008464_0.jpg,train
pascal_aeroplane_2008_008471_0.jpg,train
pascal_aeroplane_2008_008496_0.jpg,train
pascal_aeroplane_2008_008507_0.jpg,train
pascal_aeroplane_2009_000500_0.jpg,train
pascal_aeroplane_2009_000560_0.jpg,train
pascal_aeroplane_2009_000662_0.jpg,train
pascal_aeroplane_2009_001027_0.jpg,train
pascal_aeroplane_2009_001517_0.jpg,train
pascal_aeroplane_2009_001781_0.jpg,train
pascal_aeroplane_2009_001884_0.jpg,train
pascal_aeroplane_2009_001927_0.jpg,train
pascal_aeroplane_2009_002018_0.jpg,train
pascal_aeroplane_2009_002258_0.jpg,train
pascal_aeroplane_2009_002599_0.jpg,train
pascal_aeroplane_2009_002625_0.jpg,train
pascal_aeroplane_2009_003107_0.jpg,train
pascal_aeroplane_2009_003309_0.jpg,train
pascal_aeroplane_2009_003396_0.jpg,train
pascal_aeroplane_2009_003488_0.jpg,train
pascal_aeroplane_2009_003524_0.jpg,train
pascal_aeroplane_2009_003608_0.jpg,train
pascal_aeroplane_2009_003896_0.jpg,train
pascal_aeroplane_2009_004308_0.jpg,train
pascal_aeroplane_2009_004620_0.jpg,train
pascal_aeroplane_2009_004846_0.jpg,train
pascal_aeroplane_2009_004980_0.jpg,train
pascal_aeroplane_2009_005142_0.jpg,train
pascal_aeroplane_2010_000091_0.jpg,train
