imgs,labels,azimuth
pascal_aeroplane_2008_001719_0.jpg,aeroplane,107.21078491004656
pascal_aeroplane_2008_002698_0.jpg,aeroplane,270.0757583551055
pascal_aeroplane_2008_003041_0.jpg,aeroplane,59.563641759262985
pascal_aeroplane_2008_003196_0.jpg,aeroplane,10.128500074587889
pascal_aeroplane_2008_003575_0.jpg,aeroplane,49.23221377863957
pascal_aeroplane_2008_003688_0.jpg,aeroplane,138.65551911801052
pascal_aeroplane_2008_004165_0.jpg,aeroplane,239.6023036680081
pascal_aeroplane_2008_004239_0.jpg,aeroplane,50.26831524763877
pascal_aeroplane_2008_004739_0.jpg,aeroplane,82.56440264393483
pascal_aeroplane_2008_005036_0.jpg,aeroplane,234.5859836228947
pascal_aeroplane_2008_005250_0.jpg,aeroplane,156.56797831426107
pascal_aeroplane_2008_005310_0.jpg,aeroplane,95.09687088498406
pascal_aeroplane_2008_005362_0.jpg,aeroplane,138.1810374520291
pascal_aeroplane_2008_005719_0.jpg,aeroplane,98.82324491724638
pascal_aeroplane_2008_005834_0.jpg,aeroplane,306.86329206859443
pascal_aeroplane_2008_005905_0.jpg,aeroplane,32.49999322287046
pascal_aeroplane_2008_006265_0.jpg,aeroplane,330.9122079454582
pascal_aeroplane_2008_006353_0.jpg,aeroplane,38.100269270101485
pascal_aeroplane_2008_006401_0.jpg,aeroplane,280.1978588454993
pascal_aeroplane_2008_006540_0.jpg,aeroplane,158.59485893829577
pascal_aeroplane_2008_006564_0.jpg,aeroplane,67.50000023354883
pascal_aeroplane_2008_006637_0.jpg,aeroplane,85.87840021874227
pascal_aeroplane_2008_006832_0.jpg,aeroplane,277.499996957149
pascal_aeroplane_2008_006832_1.jpg,aeroplane,137.49855395484377
pascal_aeroplane_2008_007145_0.jpg,aeroplane,37.36919489812763
pascal_aeroplane_2008_007161_0.jpg,aeroplane,101.808528987673
pascal_aeroplane_2008_008150_0.jpg,aeroplane,22.49301556573824
pascal_aeroplane_2008_008150_1.jpg,aeroplane,37.19041457159485
pascal_aeroplane_2008_008180_0.jpg,aeroplane,51.830425777897645
pascal_aeroplane_2008_008180_1.jpg,aeroplane,46.42316116482385
pascal_aeroplane_2008_008247_0.jpg,aeroplane,79.75493988607619
