imgs,labels,azimuth,elevation,theta,distance
collection_aeroplane_aeroplane_+_indoor_google_0022_0.jpg,aeroplane,46.98009448106229,22.62819064994177,-16.167328581865732,5.416000353937204
collection_aeroplane_aeroplane_+_indoor_google_0047_0.jpg,aeroplane,35.255841509051216,13.540197869116383,-1.902669359001153,4.326232461869247
collection_aeroplane_aeroplane_+_indoor_google_0047_1.jpg,aeroplane,22.77364104965492,6.150622873225634,-2.798060489683781,6.082798802542517
collection_aeroplane_aeroplane_+_indoor_google_0047_2.jpg,aeroplane,49.07280716264243,9.34933371828486,0.9779784222837162,5.315995278195248
collection_aeroplane_aeroplane_+_indoor_google_0047_3.jpg,aeroplane,59.111694587829625,3.2872413238453464,9.467825917012606,6.618865050737823
collection_aeroplane_aeroplane_+_indoor_google_0182_0.jpg,aeroplane,88.59207849571574,-2.404859569590879,-0.0335817460365838,8.09155365607384
collection_aeroplane_aeroplane_+_indoor_google_0184_0.jpg,aeroplane,332.9193249821017,-25.26836622544993,10.46697127200584,2.065735658147676
collection_aeroplane_aeroplane_+_indoor_google_0186_0.jpg,aeroplane,91.51918802363664,24.798277356347867,1.477016174534177,4.519595696863525
collection_aeroplane_aeroplane_+_indoor_google_0191_0.jpg,aeroplane,44.60405213757477,26.26640621882309,-14.153471640324064,13.116741245252769
collection_aeroplane_aeroplane_+_indoor_google_0192_0.jpg,aeroplane,17.196095075157405,-13.81681812950172,-7.962654881431312,2.1781505618806154
collection_aeroplane_aeroplane_+_outspace_google_0000_0.jpg,aeroplane,323.2673439037298,12.422479579979097,21.20346886130361,1.7723811575449773
collection_aeroplane_aeroplane_+_outspace_google_0001_0.jpg,aeroplane,349.9657455230773,-7.035465402685387,-17.762708268626405,1.1415211822802798
collection_aeroplane_aeroplane_+_outspace_google_0002_0.jpg,aeroplane,52.50000000193933,20.396643211173007,-11.796611985482944,3.357532662330588
collection_aeroplane_aeroplane_+_outspace_google_0003_0.jpg,aeroplane,189.0377384273596,-1.2758398216282665,4.47557611737822,1.1258767615953638
